Date,Time,Vendor Name,Invoice No,Amount,Department,Description,DayOfWeek,SecondsSinceMidnight,RollingVendorSpend,InvoiceDeviation,IF_Score,Anomaly_IF,Anomaly_LOF,LOF_Score,OCSVM_Score,Anomaly_OCSVM,FraudRiskScore
2025-05-07,06:44:46,Young Inc,INV-100,1993.86,IT,Maintenance,2,24286,55422.15,0.5248793982532767,-0.03513413361261308,1,1,1.0052608695620346,-1.6224710364743409,1,6.606596601121634
2025-05-09,04:12:50,Young Inc,INV-103,4518.38,Finance,Software purchase,4,15170,59940.53,1.1894539112473494,-0.049089600227256114,1,1,0.966609485766646,-1.378792732100191,1,9.342277739042123
2025-05-11,02:33:24,Young Inc,INV-142,2520.34,Operations,Consulting fee,6,9204,62460.87,0.6634741368971058,-0.01416546485737119,1,1,0.986432549360672,-1.0398092396170888,1,14.979549051240657
2025-05-14,22:44:08,Young Inc,INV-175,1358.0,Finance,Equipment,2,81848,63818.87,0.3574906075792431,-0.05168674440534898,1,1,1.0958931090348651,-0.8263183200874451,1,19.06621923242874
2025-05-15,15:10:31,Young Inc,INV-124,544.73,Marketing,Training,3,54631,64363.6,0.14339901227293161,-0.030390628791218177,1,1,1.0140326377385374,-1.8347486297031885,1,3.7608008576756538
2025-05-16,08:53:51,Young Inc,INV-198,4148.73,Marketing,Maintenance,4,32031,68512.33,1.0921443360693912,-0.024681323940977606,1,1,0.9886094056218256,-1.939608685061323,1,1.977202693369185
2025-05-17,09:00:39,Young Inc,INV-151,1550.61,IT,Equipment,5,32439,70062.94,0.4081947798368558,-0.027594718210662283,1,1,0.9974068260027981,-1.8617191175925782,1,3.176637957287521
2025-05-20,01:06:50,Young Inc,INV-123,2855.95,Marketing,Training,1,4010,72918.89,0.751822754577275,-0.01841146472047861,1,1,1.0372228337460145,-0.7663471620303035,1,19.56126626055546
2025-05-21,23:56:50,Young Inc,INV-116,3545.08,IT,Office supplies,2,86210,76463.97,0.9332347592908861,-0.027626231289445413,1,-1,1.2201471000419732,-0.6209022998534408,1,24.13078488739015
2025-05-24,09:31:24,Young Inc,INV-123,2179.79,IT,Software purchase,5,34284,78643.76,0.5738250747387028,-0.03253013895309054,1,1,1.0250395042261373,-1.8933497827352426,1,3.04873316392052
2025-05-25,05:29:34,Young Inc,INV-176,2146.9,IT,Software purchase,6,19774,80790.66,0.5651668522915149,-0.02567765282870238,1,1,0.985075211215805,-1.4955437653426031,1,8.27027229021685
2025-05-25,15:55:36,Young Inc,INV-111,3725.88,Finance,Equipment,6,57336,84516.54,0.9808299742027617,-0.04981261079552651,1,1,0.9778861505081755,-1.8434388458609803,1,2.840771884594526
2025-05-27,04:11:14,Young Inc,INV-170,586.98,Marketing,Travel expenses,1,15074,85103.52,0.15452123478414148,-0.017548550192891366,1,1,0.9836276913360182,-1.217021589189649,1,12.35370038752874
2025-05-29,16:49:50,Young Inc,INV-172,704.49,IT,,3,60590,84422.40999999999,0.1854554919981598,-0.02846773894157384,1,1,0.9926658305566238,-1.6505622380684386,1,6.1195146802453095
2025-05-30,04:51:42,Young Inc,INV-131,1803.95,Operations,Training,4,17502,84236.40000000001,0.4748859952449011,-0.0160843056107825,1,1,0.9737173129056697,-1.373825872357294,1,9.987714053700204
2025-05-31,02:16:19,Young Inc,INV-164,50000.0,Finance,Travel expenses,5,8179,130893.45999999999,13.162393504390396,0.001405652167065674,-1,-1,2.6009797970749613,-1.2291121215120242,1,35.608542330266886
2025-06-02,21:26:13,Young Inc,INV-158,2545.29,Finance,Maintenance,0,77173,130456.71,0.6700421712557966,-0.04868458634098938,1,1,0.9973214724279549,-0.6119613249787115,1,20.766969196636115
2025-06-03,01:24:15,Young Inc,INV-130,3000.0,Operations,Consulting fee,1,5055,130273.21,0.7897436102634238,-0.0035835404406456828,1,1,1.0752443370086138,-0.37749899564792244,1,25.885307614173325
2025-06-06,20:21:20,Young Inc,INV-121,1476.69,Marketing,Training,4,73280,128587.93000000001,0.3887354972799651,-0.017705015571128357,1,1,0.9978323411676205,-0.7662078319954055,1,19.00939918040691
2025-06-08,08:47:09,Young Inc,INV-164,10000.0,Operations,License renewal,6,31629,134677.86,2.632478700878079,-0.0006342592903483824,1,1,0.9772079771689981,-1.6719327495134273,1,5.9907296774729595
2025-06-08,10:58:07,Young Inc,INV-147,4626.66,HR,Consulting fee,6,39487,136691.13,1.2179583906204574,-0.016102927293928537,1,1,1.0256798901798192,-1.5175933551866727,1,8.673023207570333
2025-06-10,00:50:49,Young Inc,INV-101,3267.35,HR,Travel expenses,1,3049,138174.88,0.8601229283313991,-0.011471408048901899,1,1,1.0700763146582688,-0.20769556772064135,1,28.129553283214616
2025-06-11,03:40:28,Young Inc,INV-181,992.45,Finance,Software purchase,2,13228,135480.13,0.26126034866864495,-0.0527745341159323,1,1,1.0307187664677306,-0.6551909612278806,1,20.567635673408933
2025-06-14,09:02:35,Young Inc,INV-183,1370.67,Marketing,Utility bill,5,32555,130255.64,0.3608259580932557,-0.029237569583523637,1,1,0.9620109899359779,-1.3344860616336405,1,10.195035839604406
2025-06-15,13:04:12,Young Inc,INV-179,4010.68,Finance, ,6,47052,132994.53,1.0558029676037695,-0.049463492885965576,1,1,1.068058991772674,-1.5225698235998841,1,8.730895840180807
2025-06-18,12:03:32,Young Inc,INV-179,1699.79,Finance,Consulting fee,2,43412,131702.54,0.447466097096555,-0.05985326612376507,1,1,1.0342292465519392,-1.4304708224518734,1,9.416414241645366
2025-06-19,21:33:21,Young Inc,INV-184,4111.08,Finance,License renewal,3,77601,131821.75,1.0822330537605853,-0.05039816554880017,1,1,1.004080935888282,-0.6498417230716953,1,20.296858364679892
2025-06-19,09:50:01,Young Inc,INV-114,0.0,Finance,Software purchase,3,35401,127088.65,0.0,-0.05208483892379201,1,1,0.9873282690048129,-1.3392038347566526,1,10.162853303735664
2025-06-20,03:56:17,Young Inc,INV-135,2241.63,Finance,Training,4,14177,126332.92,0.5901043230249329,-0.05382635206367592,1,1,0.992191846971798,-0.8451088284167092,1,17.28179930442499
2025-06-21,13:00:09,Young Inc,INV-151,4668.77,HR,License renewal,5,46809,128194.73000000001,1.229043758429855,-0.021797338558110613,1,1,1.0639070129572874,-1.60024271963346,1,7.955473938532828
2025-06-25,08:00:16,Young Inc,INV-187,1234.1,HR,Maintenance,2,28816,127434.97,0.3248741964753637,-0.03625411526706157,1,1,0.9807524725014799,-1.2815353399513505,1,11.121034860107185
2025-06-29,19:25:29,Young Inc,INV-152,2521.53,IT,Equipment,6,69929,125438.12,0.6637874018625103,-0.02234466482292946,1,1,0.9965736003679956,-0.9928013964850138,1,15.680676644618725
2025-06-30,18:02:31,Young Inc,INV-194,4556.41,IT,Consulting fee,0,64951,127474.19,1.1994652277467888,-0.02524493688627555,1,1,0.9891847661451967,-1.2501375114062334,1,11.848930695659357
2025-04-06,23:02:34,"Young, Murphy and Melton",INV-166,3665.58,Finance,Equipment,6,82954,3665.58,0.5873178024286233,-0.053361635057675494,1,1,1.2062488088443468,0.6306089212210964,-1,41.4819402843018
2025-04-07,20:27:16,"Young, Murphy and Melton",INV-153,100000.0,Finance,Utility bill,0,73636,103665.58,16.022506736413426,0.03203397462735641,-1,-1,1.5669455381043462,1.4750363444298031,-1,59.959062314788945
2025-04-08,17:40:32,"Young, Murphy and Melton",INV-185,2584.6,Operations,Office supplies,1,63632,106250.18000000001,0.4141177091093414,-0.05164532464121385,1,1,1.0133267160998143,-1.433717582406672,1,9.188172677242953
2025-04-08,02:59:02,"Young, Murphy and Melton",INV-152,178.07,Finance,License renewal,1,10742,106428.25,0.028531277745531387,-0.0678689693851166,1,1,0.9978224142065493,-0.7982516271502007,1,17.83224089444337
2025-04-10,15:36:26,"Young, Murphy and Melton",INV-140,1703.1,HR,Equipment,3,56186,108131.35,0.27287931222785705,-0.048606350595783165,1,1,1.0679375883062314,-1.564653974101649,1,8.138886581007082
2025-04-10,22:21:26,"Young, Murphy and Melton",INV-108,5074.37,Finance,Consulting fee,3,80486,113205.72,0.813041275080542,-0.06565082546797979,1,1,1.0717340126596837,-0.7228869145043824,1,20.001275119539546
2025-04-13,06:52:32,"Young, Murphy and Melton",INV-166,3249.56,Operations,Office supplies,6,24752,116455.28,0.5206609699037962,-0.047008878175532565,1,1,1.1679147008849013,-1.3872678274265446,1,12.132929626309087
2025-04-13,06:06:12,"Young, Murphy and Melton",INV-162,5576.97,Operations,Training,6,21972,122032.25,0.893570393937756,-0.04120132193504927,1,1,1.025319698988167,-1.344155339887596,1,10.791730767451183
2025-04-14,07:11:44,"Young, Murphy and Melton",INV-167,4146.9,Finance,Consulting fee,0,25904,126179.15,0.6644373318523283,-0.06832287440793261,1,1,0.9896526312297512,-1.3607056094621015,1,9.655789736793347
2025-04-17,06:12:12,"Young, Murphy and Melton",INV-182,1480.53,Marketing,Utility bill,3,22332,127659.68000000001,0.2372180189846217,-0.051722979826499815,1,1,0.9804972801905046,-1.1111311590627508,1,13.335680161164138
2025-04-18,23:16:43,"Young, Murphy and Melton",INV-157,100000.0,IT,,4,83803,227659.68,16.022506736413426,0.057615584898767,-1,-1,1.626255026680079,0.6838314320172891,-1,49.84635663774764
2025-04-23,18:00:33,"Young, Murphy and Melton",INV-170,2429.97,Marketing,Training,2,64833,230089.65,0.3893421069428253,-0.04508320604495175,1,1,1.1189441030236318,-1.3616097652571177,1,11.826721461614795
2025-04-26,15:17:00,"Young, Murphy and Melton",INV-158,2047.42,Operations,Training,5,55020,232137.07,0.3280480074226758,-0.05052636884396694,1,1,1.1339049810304276,-1.624423166031331,1,8.200139808811452
2025-04-26,01:53:01,"Young, Murphy and Melton",INV-137,3622.96,Operations,,5,6781,235760.03,0.5804890100575639,-0.04257273258712918,1,1,1.1462413909556841,-0.8444274014982156,1,19.658297225304167
2025-04-27,08:57:19,"Young, Murphy and Melton",INV-181,1875.78,HR,Office supplies,6,32239,237635.81,0.30054697686029574,-0.027183150620011975,1,1,1.0688527313327705,-1.6999182345199415,1,6.522060541072909
2025-04-29,23:16:38,"Young, Murphy and Melton",INV-119,5457.01,Finance,Travel expenses,1,83798,243092.82,0.8743497948567543,-0.05591877731949846,1,1,1.112481471737225,-0.7429066519149181,1,20.43738536008482
2025-04-30,18:11:25,"Young, Murphy and Melton",INV-194,3907.74,HR, ,2,65485,247000.56,0.626117904741522,-0.03680845981229924,1,1,1.0342869697958967,-1.5991771115146953,1,7.331720530310003
2025-05-07,16:05:15,"Young, Murphy and Melton",INV-160,2597.41,IT,Consulting fee,2,57915,249597.97,0.41617019222227597,-0.03816741718548461,1,1,1.0181819241528045,-1.7768831159575882,1,4.537358018188642
2025-05-08,10:52:21,"Young, Murphy and Melton",INV-169,4423.96,Operations, ,3,39141,254021.93,0.7088292890162354,-0.046674103543391354,1,1,1.0137198088104609,-2.0808224442560217,1,0.0
2025-05-10,22:30:49,"Young, Murphy and Melton",INV-179,2566.68,IT,Consulting fee,5,81049,256588.61000000002,0.4112464759021761,-0.0242929733542257,1,1,1.0927259542709347,-0.8699292202345106,1,18.78868316606527
2025-05-10,08:50:15,"Young, Murphy and Melton",INV-148,4063.66,Finance,,5,31815,260652.27000000002,0.6511001972449378,-0.06125741599790735,1,1,1.048296048873083,-2.0168615178783362,1,1.2020161569911514
2025-05-11,17:43:44,"Young, Murphy and Melton",INV-129,2065.56,IT,,6,63824,262717.83,0.33095449014466116,-0.01789045135780598,1,1,1.052395708459197,-1.6700149854887663,1,6.847626961786026
2025-05-12,13:57:23,"Young, Murphy and Melton",INV-127,2604.19,Finance,Utility bill,0,50243,265322.02,0.41725651817900483,-0.05968108503530206,1,1,1.0307946906405032,-2.0169654769495757,1,0.9725198367198923
2025-05-14,06:22:33,"Young, Murphy and Melton",INV-193,1897.34,Marketing,Travel expenses,2,22953,267219.36,0.3040014293126665,-0.03195267231734816,1,1,1.0811967227813712,-1.7090414918512913,1,6.499885648478642
2025-05-15,00:18:33,"Young, Murphy and Melton",INV-129,604.33,HR,Office supplies,3,1113,267823.69,0.09682881496016726,-0.009377334174678287,1,-1,1.251179085267236,-0.596801595158972,1,25.18143174936801
2025-05-15,04:52:56,"Young, Murphy and Melton",INV-145,2834.93,Operations,Office supplies,3,17576,270658.62,0.4542268502226051,-0.03672096119259677,1,1,1.106839753601989,-1.5725064987732402,1,8.753612377901558
2025-05-15,18:21:11,"Young, Murphy and Melton",INV-140,988.92,Operations,Equipment,3,66071,271647.54,0.15844977361773965,-0.027178080738954224,1,1,1.0558999094463508,-1.5589542712480764,1,8.35494309492412
2025-05-17,20:15:09,"Young, Murphy and Melton",INV-140,2101.82,HR,License renewal,5,72909,273749.36,0.3367642510872847,-0.022976401121844126,1,1,1.0644593285427484,-1.3321802697011087,1,11.784506444431763
2025-05-18,09:17:26,"Young, Murphy and Melton",INV-103,2136.89,Marketing,Travel expenses,6,33446,275886.25,0.34238334419974487,-0.023018964829366995,1,1,1.0734713819805308,-1.9767081451646895,1,2.684847380632757
2025-05-18,18:46:53,"Young, Murphy and Melton",INV-195,3661.98,Marketing,Consulting fee,6,67613,279548.23,0.5867409921861124,-0.021559462462027168,1,1,1.0520475266133094,-1.6270007023461162,1,7.405970983669868
2025-05-19,06:55:02,"Young, Murphy and Melton",INV-138,2245.28,Marketing,Software purchase,0,24902,278127.93,0.3597501392513434,-0.026443000168585473,1,1,1.1007311088217882,-1.7899037459001548,1,5.70070407321955
2025-05-20,02:21:21,"Young, Murphy and Melton",INV-163,332.11,Operations,Training,1,8481,178460.03999999998,0.05321234712230263,-0.032723004916320575,1,1,1.0073398818579542,-0.2461542372170875,1,26.37641267348766
2025-05-20,12:07:00,"Young, Murphy and Melton",INV-101,4519.89,Operations,Maintenance,1,43620,180395.33000000002,0.7241996797284769,-0.046096025450173994,1,1,1.01267801544723,-1.4068373758969805,1,9.643196947558447
2025-05-22,19:04:11,"Young, Murphy and Melton",INV-101,3650.18,Finance,Software purchase,3,68651,183867.44,0.5848503363912156,-0.07403578203812367,1,1,1.0069337281132351,-0.8726134156555361,1,16.80971805493802
2025-05-23,20:39:57,"Young, Murphy and Melton",INV-184,265.6,HR, ,4,74397,182429.94,0.042555777891914066,-0.0378191146020978,1,1,0.958450772198462,-0.4304303292768594,1,22.965086899887922
2025-05-24,05:59:36,"Young, Murphy and Melton",INV-184,4426.71,Operations,Equipment,5,21576,181782.28,0.7092699079514868,-0.04508544286789362,1,1,1.0037020972696367,-1.04350619418814,1,14.731176455248274
2025-05-25,08:29:47,"Young, Murphy and Melton",INV-110,3154.19,HR,License renewal,6,30587,181686.91,0.5053803052292787,-0.03523050002208655,1,1,0.9851535946193373,-1.21161997428068,1,12.199722934760377
2025-05-26,22:53:35,"Young, Murphy and Melton",INV-176,2140.74,Finance,Office supplies,0,82415,178250.68,0.34300021070909675,-0.05547969910451955,1,1,1.0895888899499961,-0.10530487731719873,1,29.244820940623224
2025-05-26,07:20:51,"Young, Murphy and Melton",INV-177,3537.28,IT,Maintenance,0,26451,177641.06000000003,0.5667609262858049,-0.04063951261498111,1,1,0.9908856425861956,-1.124879627189351,1,13.446260019565242
2025-05-27,22:43:53,"Young, Murphy and Melton",INV-139,2552.59,Operations,Software purchase,1,81833,178713.12000000002,0.4089889047030155,-0.0332021416613863,1,1,1.0650345891155788,-0.16200153159628528,1,28.400464505903173
2025-05-28,16:45:11,"Young, Murphy and Melton",INV-193,5078.89,Operations,Office supplies,2,60311,83792.01,0.8137654923850279,-0.05091092653899115,1,1,0.9953051335425231,-1.8231334075682,1,3.3651691408143307
2025-05-31,07:13:38,"Young, Murphy and Melton",INV-161,3783.59,HR,License renewal,5,26018,85145.63,0.6062259626282648,-0.0377694549521283,1,1,0.9924173619181733,-1.7369818826769574,1,4.74545881652345
2025-05-31,14:25:44,"Young, Murphy and Melton",INV-171,3968.73,Finance,,5,51944,87066.94,0.6358900316000606,-0.07313172324659817,1,1,0.9985880975326833,-1.9292797944535316,1,1.5742656169258968
2025-06-02,12:34:39,"Young, Murphy and Melton",INV-177,3753.27,Marketing,Travel expenses,0,45279,87197.25,0.6013679385857842,-0.043332521479878316,1,1,1.0047488986494213,-1.9725010593744443,1,1.4703019050200168
2025-06-04,01:34:26,"Young, Murphy and Melton",INV-118,5608.66,Finance,Training,2,5666,90930.12999999999,0.8986479263225252,-0.06495253214327906,1,1,1.0300240812613328,-0.8763677140308879,1,17.216613769179787
2025-06-05,19:40:43,"Young, Murphy and Melton",INV-174,4456.8,Operations,,3,70843,89929.92,0.7140910802284737,-0.049383388847808574,1,1,0.9816829497569755,-1.396831193135224,1,9.295619809288574
2025-06-06,19:23:40,"Young, Murphy and Melton",INV-109,1750.61,Operations,Training,4,69820,87772.79,0.28049160517832705,-0.045861055880461354,1,1,0.9851429502473739,-1.3553957728646395,1,9.988844950287117
2025-06-06,12:58:26,"Young, Murphy and Melton",INV-111,4271.47,HR,Software purchase,4,46706,89446.85,0.6843965684938786,-0.046641965292131105,1,1,0.9947103276742206,-1.9699690776055085,1,1.3154424694423688
2025-06-10,13:19:49,"Young, Murphy and Melton",INV-116,3337.72,Finance,Consulting fee,1,47989,88360.61,0.5347864118426182,-0.0759668644985998,1,1,1.0023823126698932,-1.9359763068285005,1,1.4921193730428912
2025-06-10,17:15:48,"Young, Murphy and Melton",INV-103,3054.26,Operations,Maintenance,1,62148,88848.19,0.4893690142475808,-0.05409080233888014,1,1,0.9869849240931359,-1.6656428093970526,1,5.455400225729305
2025-06-12,14:46:42,"Young, Murphy and Melton",INV-100,5792.96,HR,Training,3,53202,90577.49,0.9281774062377353,-0.04329411976338371,1,1,0.9764620386195524,-1.9507974573865,1,1.3765953903711
2025-06-16,14:16:13,"Young, Murphy and Melton",INV-125,812.23,IT,Software purchase,0,51373,89324.16,0.13013960646517078,-0.03614925159689164,1,1,0.9774239140142156,-1.795866764691656,1,3.7108971915402624
2025-06-17,20:51:54,"Young, Murphy and Melton",INV-141,2253.41,HR,Travel expenses,1,75114,88973.38,0.3610527690490138,-0.038232252882429874,1,1,1.0098675955025185,-1.1288978853690068,1,13.69497007804441
2025-06-17,01:58:31,"Young, Murphy and Melton",INV-116,2414.8,Operations,,1,7111,89490.84000000001,0.38691149267091146,-0.044580462393865705,1,1,1.0372515712806354,-0.8560596340555939,1,17.902535311570887
2025-06-17,01:58:22,"Young, Murphy and Melton",INV-134,3026.05,IT,Office supplies,1,7102,91912.56000000001,0.4848490650972385,-0.044585676946188924,1,1,1.0165200381078627,-0.8601246481279787,1,17.547434062645934
2025-06-23,22:06:18,"Young, Murphy and Melton",INV-105,3135.99,Finance,Utility bill,0,79578,92213.62,0.5024642090032514,-0.05993470960756253,1,1,1.0199316898669344,-0.9046619934120699,1,16.738852560846336
2025-06-24,17:42:33,"Young, Murphy and Melton",INV-129,4153.53,Operations,Software purchase,1,63753,95378.23,0.6654996240489526,-0.051626018829705245,1,1,0.9810689353203921,-1.603211183497308,1,6.299857212335494
2025-06-24,21:31:21,"Young, Murphy and Melton",INV-192,4010.09,Finance,Consulting fee,1,77481,97286.5,0.6425169403862412,-0.06716169409789191,1,1,1.0024100293115552,-1.0040686076718863,1,14.961249501838179
2025-06-24,15:49:02,"Young, Murphy and Melton",INV-187,3455.43,Marketing,Office supplies,1,56942,98605.04,0.5536465045220504,-0.05189875865549681,1,1,1.001592254011486,-1.7254230343695163,1,4.840018378010956
2025-06-25,14:04:55,"Young, Murphy and Melton",INV-146,1656.88,HR, ,2,50695,96599.94,0.2654737096142868,-0.04376356854562813,1,1,0.9994187505950711,-1.7717946324105611,1,4.261446173921254
